added_to_playlist_time,artist_name,artist_image,unique_artist_id,release_date,song_name,song_length_seconds,song_explicit,song_linkId,song_popularity,album_name,spotify_uri_album,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,tempo
2023-09-22T19:11:14Z,Doja Cat,https://i.scdn.co/image/ab67616d00001e027acee948ecac8380c1b6ce30,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,2023-08-04,Paint The Town Red,231.75,True,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,100,Paint The Town Red,spotify:album:54dZypaXHAIDzBe9ujAZ63,2IGMVunIBsBLtEQyoI1Mu7,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,4,99.968
2023-09-02T01:35:57Z,Grace Grundy,https://i.scdn.co/image/ab67616d00001e02763ea6b940ff07700fd34243,spotify:artist:3pFPBG84k5bQVbL9apf2PD,2016-11-25,(Everything I Do) I Do It for You,123.283,False,https://open.spotify.com/track/4Sope1x1EUQiWPyCMKFRRN,49,Grace,spotify:album:13u5Dj3JQCowv1LH94I5xQ,4Sope1x1EUQiWPyCMKFRRN,0.576,0.175,0,-8.686,1,0.0368,0.896,0.0,0.0961,0.243,4,128.841
2023-08-23T20:03:00Z,Jeremy Zucker,https://i.scdn.co/image/ab67616d00001e024f491a0dd1f982366a3afc4f,spotify:artist:3gIRvgZssIb9aiirIg0nI3,2023-06-09,i need you (in my life),189.106,True,https://open.spotify.com/track/5NMl4DvH391bWzv5GXPUf5,49,is nothing sacred?,spotify:album:2qCE8Y2KxUrZcGPDBm55zt,5NMl4DvH391bWzv5GXPUf5,0.704,0.521,8,-7.65,1,0.0307,0.101,6.22e-05,0.116,0.625,4,130.015
2023-08-21T23:04:49Z,Parannoul,https://i.scdn.co/image/ab67616d00001e028ef3bebcb40a88e37db81c5a,spotify:artist:7eZbNxarrTW4VkRI8u9aDX,2023-01-28,Polaris,262.5,False,https://open.spotify.com/track/6Yt8PGw2VEbLH5pLTrXkHX,36,After the Magic,spotify:album:1rz6c0Nm9Zo1YmgA3P521A,6Yt8PGw2VEbLH5pLTrXkHX,0.333,0.556,6,-5.812,1,0.0351,0.00259,0.00175,0.12,0.158,4,80.015
2023-08-21T23:04:07Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Billions,297.514,False,https://open.spotify.com/track/4JPF8Te7Jo3AuI2vKqrRUV,50,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,4JPF8Te7Jo3AuI2vKqrRUV,0.579,0.679,5,-7.892,1,0.109,0.169,6.69e-05,0.0994,0.361,4,139.939
2023-08-21T23:04:06Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Smoke,177.5,False,https://open.spotify.com/track/2x8zUjRP6z5N2GmZ13zU76,52,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,2x8zUjRP6z5N2GmZ13zU76,0.657,0.66,1,-8.457,1,0.0538,0.133,0.00586,0.137,0.419,4,118.984
2023-08-21T23:04:05Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Butterfly Net,276.0,False,https://open.spotify.com/track/3JYayrgDyMYVrpMdcn5HxF,48,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,3JYayrgDyMYVrpMdcn5HxF,0.57,0.307,2,-9.391,0,0.0328,0.366,6.22e-05,0.0736,0.203,4,125.931
2023-08-21T23:04:04Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Blood And Butter,267.5,False,https://open.spotify.com/track/5KE5Inz4uZKGb2EzETaOEe,53,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,5KE5Inz4uZKGb2EzETaOEe,0.589,0.682,0,-6.699,1,0.0347,0.229,0.00174,0.0583,0.398,4,90.027
2023-08-21T23:04:04Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Hopedrunk Everasking,199.0,False,https://open.spotify.com/track/7y4aQuePr8SgBH14rXzheh,47,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,7y4aQuePr8SgBH14rXzheh,0.257,0.236,1,-12.849,0,0.0355,0.944,5.04e-05,0.376,0.0786,5,115.776
2023-08-21T23:04:03Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Fly To You (feat. Grimes and Dido),245.124,False,https://open.spotify.com/track/0RVn3A5FHQ8OgiIxuRkepW,59,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,0RVn3A5FHQ8OgiIxuRkepW,0.466,0.436,8,-11.303,1,0.0392,0.114,0.000376,0.0693,0.146,4,161.036
2023-08-21T23:04:02Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,I Believe,247.375,False,https://open.spotify.com/track/6GqesoY3jZD9BqT1v4UEmk,53,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,6GqesoY3jZD9BqT1v4UEmk,0.67,0.624,2,-7.68,1,0.0294,0.116,0.00366,0.131,0.407,4,129.987
2023-08-21T23:04:02Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Crude Drawing Of An Angel,209.067,False,https://open.spotify.com/track/77ySu72hStpWbl3EZZiXzJ,51,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,77ySu72hStpWbl3EZZiXzJ,0.591,0.367,11,-11.362,0,0.0383,0.736,0.0162,0.102,0.221,4,89.019
2023-08-21T23:04:01Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Sunset,162.909,False,https://open.spotify.com/track/203bhpOhWluOytYjvwQfl7,60,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,203bhpOhWluOytYjvwQfl7,0.643,0.753,11,-5.397,0,0.0577,0.609,4e-05,0.26,0.698,4,122.016
2023-08-21T23:04:00Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Pretty In Possible,216.374,False,https://open.spotify.com/track/4Q5LWPIKCuV6LRdDeqOYM7,55,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,4Q5LWPIKCuV6LRdDeqOYM7,0.706,0.617,1,-9.362,1,0.0392,0.106,0.000415,0.113,0.247,4,99.995
2023-08-21T23:04:00Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Welcome To My Island,232.625,False,https://open.spotify.com/track/4bp2wYweUPvsBrQfntdYcr,60,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,4bp2wYweUPvsBrQfntdYcr,0.692,0.627,9,-6.104,1,0.0564,0.0836,9.38e-05,0.198,0.36,4,118.0
2023-08-21T23:03:59Z,Caroline Polachek,https://i.scdn.co/image/ab67616d00001e02de17893c581b6f4fbeba51e1,spotify:artist:4Ge8xMJNwt6EEXOzVXju9a,2023-02-14,Bunny Is A Rider,193.957,False,https://open.spotify.com/track/40tRJ8bMkIkXh8vhHKQsoX,60,"Desire, I Want To Turn Into You",spotify:album:22PkV1Le9P3X4RY4xtmK0q,40tRJ8bMkIkXh8vhHKQsoX,0.796,0.663,6,-7.311,0,0.0494,0.0732,0.00135,0.185,0.426,4,110.009
2023-08-08T18:29:45Z,Lake Street Dive,https://i.scdn.co/image/ab67616d00001e02fbcf73d482a33264a852eebd,spotify:artist:3nuc29fYGlQbIrwh4yrNWd,2021-03-12,Hypotheticals,230.178,False,https://open.spotify.com/track/5lE2EFXt4muvLFMGQg4hZN,61,Obviously,spotify:album:2Zi7uv234eNZJfLPGUIkSD,5lE2EFXt4muvLFMGQg4hZN,0.69,0.664,1,-6.488,1,0.0562,0.00753,0.00762,0.0496,0.383,4,164.145
2023-06-09T15:26:19Z,RL Grime,https://i.scdn.co/image/ab67616d00001e023bafdf871e25a01377687919,spotify:artist:5eIbEEQnDM8yuDVB0bimSP,2023-06-09,Pour Your Heart Out (feat. 070 Shake),223.561,False,https://open.spotify.com/track/4p16E9c9Ig6xFMGS3Y82mT,60,Pour Your Heart Out (feat. 070 Shake),spotify:album:3IqciDNeCpyycdfxs6AA6T,4p16E9c9Ig6xFMGS3Y82mT,0.494,0.917,7,-3.302,0,0.144,0.0381,0.0,0.0943,0.178,4,145.847
2023-06-08T15:48:43Z,NURKO,https://i.scdn.co/image/ab67616d00001e028f8ddf5ca2d8873e7b7ecbef,spotify:artist:757FXqX0Osk2pqtgv4E5v4,2019-01-31,Breathe Without,226.315,False,https://open.spotify.com/track/3tAzIzJ76pdgn17SIoMSXO,47,Breathe Without,spotify:album:1b5bzXZrnWkcY3llwsRvwP,3tAzIzJ76pdgn17SIoMSXO,0.455,0.809,8,-3.333,1,0.0528,0.524,2.97e-06,0.137,0.201,4,113.638
2023-06-05T18:57:37Z,NURKO,https://i.scdn.co/image/ab67616d00001e02f01210e1a5462a4b96e1180c,spotify:artist:757FXqX0Osk2pqtgv4E5v4,2023-03-03,Too Long (feat. Cruel Youth),281.175,False,https://open.spotify.com/track/68eKAppHA0LgssmPmoRNv4,41,Too Long (feat. Cruel Youth),spotify:album:3eqY7BmjLIkfTTkimqO430,68eKAppHA0LgssmPmoRNv4,0.383,0.687,8,-5.558,1,0.0502,0.29,0.000402,0.104,0.104,4,133.995
2023-06-05T18:56:34Z,NURKO,https://i.scdn.co/image/ab67616d00001e02afe6418d32b818be11687b5e,spotify:artist:757FXqX0Osk2pqtgv4E5v4,2018-11-21,So Far Gone,212.571,False,https://open.spotify.com/track/5UNtPhsi8vPmJI3yeaiKTS,46,So Far Gone,spotify:album:4qIFaWGdedloMnAdt2iEun,5UNtPhsi8vPmJI3yeaiKTS,0.505,0.61,5,-5.673,0,0.0362,0.458,0.00194,0.104,0.189,4,140.013
2023-06-05T18:53:39Z,NURKO,https://i.scdn.co/image/ab67616d00001e02fea598091cdef70b34d47a81,spotify:artist:757FXqX0Osk2pqtgv4E5v4,2023-04-07,Save Me (From Myself) (feat. Kyle Hume),218.666,False,https://open.spotify.com/track/6POZ7ocsOQQvJrfArz6KOD,57,Save Me (From Myself) (feat. Kyle Hume),spotify:album:47VbVxpe5CtPMOFCpzliMr,6POZ7ocsOQQvJrfArz6KOD,0.354,0.641,6,-4.781,0,0.0342,0.0742,0.0,0.105,0.468,4,89.941
2023-06-05T16:11:35Z,Mark Richards,https://i.scdn.co/image/ab67616d00001e02436878bdacdb8b8688606d7d,spotify:artist:3uctN0rRSVsUK9frIvVeJO,2022-08-27,Let Down,147.04,False,https://open.spotify.com/track/7dc5v0lbm5rA9XAPSixTL6,51,Let Down,spotify:album:6bYk5uxaeTn4UtEwSjxJIU,7dc5v0lbm5rA9XAPSixTL6,0.835,0.573,2,-6.465,0,0.216,0.432,0.00019,0.0973,0.467,4,94.858
2023-06-05T16:08:22Z,New West,https://i.scdn.co/image/ab67616d00001e021bb5dc21200bfc56d8f7ef41,spotify:artist:69bG9tC62d8oTFC9aTTosn,2019-05-10,Those Eyes,220.75,False,https://open.spotify.com/track/50x1Ic8CaXkYNvjmxe3WXy,88,Those Eyes,spotify:album:7rItmPh0tZpMKcFXBScaU8,50x1Ic8CaXkYNvjmxe3WXy,0.593,0.352,4,-8.296,1,0.0284,0.695,2.22e-05,0.3,0.226,3,119.988
2023-06-05T16:07:56Z,Claire Rosinkranz,https://i.scdn.co/image/ab67616d00001e02710984c263de3b646d85ecf9,spotify:artist:3V0ZQW0dNuVaFtbVYgSI24,2021-05-14,Frankenstein,202.248,True,https://open.spotify.com/track/1xSmjB0t19q4CSJ0X0ymGB,60,Frankenstein,spotify:album:740ehwZADpfoezUB54h6zE,1xSmjB0t19q4CSJ0X0ymGB,0.826,0.745,2,-6.091,1,0.141,0.13,1.32e-05,0.178,0.883,4,119.92
2023-06-04T17:56:07Z,Alt Bloom,https://i.scdn.co/image/ab67616d00001e0255020e1d61c5452e7f45ed60,spotify:artist:6JxQbC46LapcvanSk4J3OP,2020-06-12,West Coast,167.506,False,https://open.spotify.com/track/3jIUcNxBowyf8clrQ9bPIy,46,Astronaut Complex,spotify:album:4ZVmGi1rHtb3S31hF7K1N4,3jIUcNxBowyf8clrQ9bPIy,0.706,0.602,7,-5.701,1,0.286,0.234,3.78e-05,0.0874,0.732,4,78.984
2023-06-04T17:27:06Z,Post Malone,https://i.scdn.co/image/ab67616d00001e026e9e05bbdd7988ae66e0b898,spotify:artist:246dkjvS1zLTtiykXe5h60,2023-05-19,Mourning,147.819,True,https://open.spotify.com/track/0gWrMbx6pbdH3n3nsLjE55,77,Mourning,spotify:album:5mr7Zd2DiuChyMNQ5x76HX,0gWrMbx6pbdH3n3nsLjE55,0.596,0.651,9,-4.604,1,0.0331,0.0971,0.0,0.279,0.255,4,73.959
2023-06-04T17:23:54Z,Felly,https://i.scdn.co/image/ab67616d00001e02c404c1438262c4c678473bd8,spotify:artist:2848adRcxvgWNRcz1g1tQD,2021-10-22,Fresh Water,169.16,True,https://open.spotify.com/track/2UbdtdpOW3URCTqKsPATJg,41,Young Fel 2,spotify:album:265rgx93RpuQmpok31gynl,2UbdtdpOW3URCTqKsPATJg,0.68,0.384,4,-8.783,0,0.0811,0.498,1.97e-06,0.166,0.314,4,80.522
2023-06-04T17:16:37Z,Quinn XCII,https://i.scdn.co/image/ab67616d00001e0223ea22efa2fb5fdcf1678a89,spotify:artist:3ApUX1o6oSz321MMECyIYd,2023-04-14,Georgia Peach,141.363,False,https://open.spotify.com/track/0TfMitxzrMd2NTLxNXL2Hu,62,The People's Champ (Extended Version),spotify:album:68ht4TaMromCg26Fu3fBB0,0TfMitxzrMd2NTLxNXL2Hu,0.774,0.698,11,-5.448,0,0.0479,0.0113,6.51e-05,0.0676,0.867,4,97.002
2023-06-02T02:50:17Z,Wiley Beckett,https://i.scdn.co/image/ab67616d00001e0274015a6807cf70049d161f83,spotify:artist:6LEn9GuuJittj0IYppAYrr,2022-08-05,Disco Nights,216.469,False,https://open.spotify.com/track/6qyx2UzpeviUgXBeuCbZR0,50,Disco Nights,spotify:album:3gjejYW2pp6MTZiSmKHDry,6qyx2UzpeviUgXBeuCbZR0,0.47,0.566,9,-7.631,1,0.0877,0.424,3.62e-05,0.0845,0.674,4,166.82
2023-06-01T03:35:40Z,Ozer,https://i.scdn.co/image/ab67616d00001e029e54fc0c83b6bfb52c900aad,spotify:artist:3J0qyBq8miao9sTXOlAkWp,2021-07-30,Polo Fendi,189.477,True,https://open.spotify.com/track/5gmqIUiSsnADV8bpOKFX0H,49,Lost In Translation,spotify:album:0rZadqtF1P0kQqadODfmd5,5gmqIUiSsnADV8bpOKFX0H,0.795,0.565,3,-6.488,0,0.177,0.6,0.0,0.162,0.774,4,113.977
2023-06-01T03:35:16Z,Young Franco,https://i.scdn.co/image/ab67616d00001e020eba53fed50f6fd2c35690eb,spotify:artist:6mK0vAO13gT8jWYANyoXAl,2020-02-28,Juice,211.212,False,https://open.spotify.com/track/3BINSFSuHalV8yoX3zAVbl,55,Juice,spotify:album:6IrbtLsuCh1AAnK5Br72lR,3BINSFSuHalV8yoX3zAVbl,0.861,0.533,0,-5.995,1,0.199,0.253,1.71e-06,0.0535,0.61,4,111.986
2023-06-01T03:34:44Z,Jungle,https://i.scdn.co/image/ab67616d00001e0274cecbbd6d0b6db5fdcca49d,spotify:artist:59oA5WbbQvomJz2BuRG071,2021-08-13,Romeo,166.2,True,https://open.spotify.com/track/2IhXds0wZkbklKo12XGhb4,59,Loving In Stereo,spotify:album:3xuvOKpNqynROqZt8Tvcfh,2IhXds0wZkbklKo12XGhb4,0.751,0.636,3,-6.536,0,0.0856,0.249,0.0,0.361,0.73,4,95.04
2023-06-01T03:34:27Z,Kota the Friend,https://i.scdn.co/image/ab67616d00001e02546f1ef523c41ec501f657ac,spotify:artist:2AfU5LYBVCiCtuCCfM7uVX,2022-11-11,Red Lights (feat. Hello O'shay),192.545,True,https://open.spotify.com/track/2qUPj0b3PYLJJoscQvhMUr,47,Red Lights (feat. Hello O'shay),spotify:album:16yQV8L8zdacH4xEjbODda,2qUPj0b3PYLJJoscQvhMUr,0.846,0.62,9,-7.41,0,0.0743,0.167,0.0,0.107,0.385,3,110.069
2023-05-30T16:33:32Z,3LAU,https://i.scdn.co/image/ab67616d00001e0258a94b987f4d3c0d88eee26b,spotify:artist:4YLQaW1UU3mrVetC8gNkg5,2019-07-10,Better With You - Kastra & twoDB Remix,178.064,False,https://open.spotify.com/track/6Sw0DXMinATz4FTYaO9MxS,41,Better With You (Remixes),spotify:album:6VRFdsZaLrBR8vZcOcbRls,6Sw0DXMinATz4FTYaO9MxS,0.563,0.85,3,-4.79,1,0.0845,0.0349,0.0,0.107,0.458,4,123.969
2023-05-29T00:44:25Z,Boombox Cartel,https://i.scdn.co/image/ab67616d00001e02fffe8babd542afddb7b73707,spotify:artist:4m1yRHUMhvB8gKAJTjK4kO,2019-10-18,All I Want,213.203,False,https://open.spotify.com/track/1TFljRRw6jLg0qGP1Qa1Gc,40,All I Want,spotify:album:0PDRr4M6Uc3562e0dBZ7XP,1TFljRRw6jLg0qGP1Qa1Gc,0.763,0.737,1,-4.903,1,0.178,0.0378,0.0,0.348,0.544,4,103.06
2023-05-22T15:47:26Z,Man Cub,https://i.scdn.co/image/ab67616d00001e021348b6ec2778f426d59cb200,spotify:artist:6uku31mN2SKBGAIEM6Umgi,2020-07-10,Good Enough,212.5,False,https://open.spotify.com/track/0SGC6p2Vl7AYKYWtbV1jIG,46,Impressions,spotify:album:0RxloXgZBVY739mNKWtwQK,0SGC6p2Vl7AYKYWtbV1jIG,0.48,0.713,4,-5.41,1,0.0497,0.00291,0.0,0.385,0.235,4,140.08
2023-05-14T02:59:10Z,Morgan Wallen,https://i.scdn.co/image/ab67616d00001e02705079df9a25a28b452c1fc9,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,2023-03-03,You Proof,157.477,False,https://open.spotify.com/track/5W4kiM2cUYBJXKRudNyxjW,84,One Thing At A Time,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,5W4kiM2cUYBJXKRudNyxjW,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,4,119.724
2023-05-12T21:08:23Z,Tory Lanez,https://i.scdn.co/image/ab67616d00001e020c5f23cbf0b1ab7e37d0dc67,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,2021-12-10,‘87 Stingray,141.333,False,https://open.spotify.com/track/17sPXQa8bT24ToCYHXuQXI,70,Alone At Prom,spotify:album:5Gm2XKBgnlzd6qTi7LE1z2,17sPXQa8bT24ToCYHXuQXI,0.498,0.931,10,-6.182,0,0.0737,0.139,4.65e-06,0.111,0.731,3,193.434
2023-05-12T21:08:16Z,Tory Lanez,https://i.scdn.co/image/ab67616d00001e020c5f23cbf0b1ab7e37d0dc67,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,2021-12-10,Hurt From Mercury,203.562,False,https://open.spotify.com/track/6VKNW0svDbddkdNDGAE0NY,61,Alone At Prom,spotify:album:5Gm2XKBgnlzd6qTi7LE1z2,6VKNW0svDbddkdNDGAE0NY,0.476,0.638,9,-8.636,1,0.061,0.151,0.0,0.13,0.634,4,92.01
2023-05-12T20:56:39Z,Richy Mitch & The Coal Miners,https://i.scdn.co/image/ab67616d00001e021cc17bae5ee17cce117e198a,spotify:artist:4qU7IJSReZnsLy5907Mtau,2017-05-17,Sage,120.058,False,https://open.spotify.com/track/62PCV9ANdpPd9FhWgNljeW,58,RMCM,spotify:album:2weOG4ZiOjfxiuFMsHm9JQ,62PCV9ANdpPd9FhWgNljeW,0.486,0.217,3,-15.96,1,0.033,0.641,0.000361,0.09,0.195,3,121.446
2023-05-12T20:56:10Z,Masego,https://i.scdn.co/image/ab67616d00001e02799cf48c9e6300054dac9467,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,2023-03-03,What You Wanna Try,159.242,False,https://open.spotify.com/track/526fD9LiAEi3KKvhhYfWmm,65,Masego,spotify:album:2Og05vfN0U9RcT4mLeOW9S,526fD9LiAEi3KKvhhYfWmm,0.878,0.577,2,-5.925,1,0.0541,0.0656,0.0,0.0867,0.498,4,99.031
2023-05-11T01:54:18Z,Marshmello,https://i.scdn.co/image/ab67616d00001e029b61439fea3e5baeeeddc20a,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,2023-05-05,Fell In Love,121.283,True,https://open.spotify.com/track/1N8klHEbZ0bFOHnMVs8C9S,77,Fell In Love,spotify:album:4AkiEkHlDW2ZyPsO7iJct8,1N8klHEbZ0bFOHnMVs8C9S,0.732,0.464,1,-9.722,1,0.0527,0.0899,3.1e-05,0.0997,0.647,4,149.954
2023-05-11T01:45:51Z,Paul Russell,https://i.scdn.co/image/ab67616d00001e02b8c7ca1a63bfcd0a74539cef,spotify:artist:4zoRNhOhsGX3w8yBAnFSQ8,2022-11-11,Ms. Poli Sci,128.703,True,https://open.spotify.com/track/3imYkN34og7muZbkSZWLUW,69,Ms. Poli Sci,spotify:album:7qypqH6zU0ZowehywC9395,3imYkN34og7muZbkSZWLUW,0.755,0.562,10,-6.828,0,0.174,0.146,0.0,0.0986,0.527,4,96.503
2023-05-09T21:31:58Z,NLE Choppa,https://i.scdn.co/image/ab67616d00001e02e61ba4af2bb90a4d414da1dc,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,2023-04-14,DO IT AGAIN (feat. 2Rare),213.206,True,https://open.spotify.com/track/5DBD1TTl06dvp3WqPEY5Pj,67,Cottonwood 2,spotify:album:7l49L64CFakYuaV4EL11sP,5DBD1TTl06dvp3WqPEY5Pj,0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,4,160.054
2023-05-07T14:26:46Z,Jelly Roll,https://i.scdn.co/image/ab67616d00001e02e7c884cf235b264660d3cf21,spotify:artist:19k8AgwwTSxeaxkOuCQEJs,2022-12-09,Need A Favor,197.4,False,https://open.spotify.com/track/5jUOG0aeAofL5u3UWyrtDO,42,Need A Favor,spotify:album:72HQoHvsJTqQaCh3tKyVrd,5jUOG0aeAofL5u3UWyrtDO,0.504,0.771,6,-4.231,1,0.0319,0.0123,1.89e-05,0.078,0.555,4,157.985
2023-05-05T02:18:06Z,Luke Combs,https://i.scdn.co/image/ab67616d00001e02ccba76fad1c624c09e72bc78,spotify:artist:718COspgdWOnwOFpJHRZHS,2018-06-01,Beautiful Crazy,193.2,False,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,82,This One's for You Too (Deluxe Edition),spotify:album:53Oa5Bu0UTU8o8qCTaHKoz,2rxQMGVafnNaRaXlRMWPde,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,4,103.313
2023-05-05T01:58:36Z,Ghost Riders,https://i.scdn.co/image/ab67616d00001e025df2954e20dd7ca40c7417dd,spotify:artist:5JvEKy384cTkxVHDESnlEG,2022-09-02,Happy Now,199.2,False,https://open.spotify.com/track/3U1V2JWnoLV7wVYgOPPDBR,33,Happy Now,spotify:album:6ngiL95TBNpZkP6ZEKI4fY,3U1V2JWnoLV7wVYgOPPDBR,0.471,0.368,4,-12.442,1,0.11,0.837,0.0,0.186,0.374,4,73.441
2023-05-05T01:45:39Z,Route 33,https://i.scdn.co/image/ab67616d00001e02c78fd2abec6d56e98e153825,spotify:artist:5KDFgnaOWRd3B8V1WQWZlE,2023-03-24,Simple Things,253.445,False,https://open.spotify.com/track/4otlvyelfJJxZlu63beJUN,34,Simple Things,spotify:album:2yjkujv0fVBteiGF1jtLG3,4otlvyelfJJxZlu63beJUN,0.573,0.692,0,-3.972,1,0.0302,0.121,0.0,0.329,0.278,4,150.041
2023-05-05T01:28:12Z,Duncan Toombs,https://i.scdn.co/image/ab67616d00001e0218ca12e13a6a5ecf1e803417,spotify:artist:5Jv0F98tukWFHhdP7ZNJq9,2022-12-30,A Gift,206.493,False,https://open.spotify.com/track/6c12PXXRn68whIxd3AWf2y,32,A Gift,spotify:album:29I8O9FVwQmJOodNrw4gNU,6c12PXXRn68whIxd3AWf2y,0.539,0.516,2,-6.529,1,0.0266,0.155,0.0,0.231,0.421,4,127.857
2023-04-27T02:32:23Z,"Tyler, The Creator",https://i.scdn.co/image/ab67616d00001e022ee031f2335d35b2e6c7bc40,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,2023-03-27,DOGTOOTH,161.041,True,https://open.spotify.com/track/0judK8TqYfvwUohBngUxrE,53,DOGTOOTH,spotify:album:1pdqT6DBwIA0WElEspOA0v,0judK8TqYfvwUohBngUxrE,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,4,77.533
2023-04-26T14:59:11Z,Lil Tecca,https://i.scdn.co/image/ab67616d00001e021e4accdb8178fa750df975c3,spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,2022-12-09,Blessing,144.594,True,https://open.spotify.com/track/6DswwzQlABrNoqjNydtvuX,61,Blessing,spotify:album:7hjZI0A6hrUjbZFZsnVGlT,6DswwzQlABrNoqjNydtvuX,0.703,0.636,1,-8.652,0,0.177,0.338,0.0,0.0981,0.496,4,132.986
2023-04-26T14:53:56Z,Trippie Redd,https://i.scdn.co/image/ab67616d00001e0241b7c1fbd2329ed15a267399,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,2022-09-30,1st Degree Murder,146.04,False,https://open.spotify.com/track/38KoNvv2irkAq695ZDBmW6,51,First Draft,spotify:album:6CepDz0VAUeImOXIIVdjZX,38KoNvv2irkAq695ZDBmW6,0.73,0.395,11,-5.329,0,0.0425,0.497,0.0,0.147,0.469,4,134.908
2023-04-26T14:44:31Z,Mariah the Scientist,https://i.scdn.co/image/ab67616d00001e0206dc36d24b15a6660b24e05a,spotify:artist:7HO5fOXE4gh3lzZn64tX2E,2022-03-11,Only Human,120.224,False,https://open.spotify.com/track/6XXZzGJ0I1EjsGW8wKyGfO,61,Buckles Laboratories Presents: The Intermission,spotify:album:5ml8UPImaD5c3x3YwQTaeS,6XXZzGJ0I1EjsGW8wKyGfO,0.616,0.626,11,-7.757,1,0.179,0.41,0.0,0.13,0.447,4,161.884
2023-04-25T22:31:55Z,Morgan Evans,https://i.scdn.co/image/ab67616d00001e0285ac1691339cdf37ab756654,spotify:artist:6fzQ81ouajOEFqCIB9VwrS,2022-10-18,Over For You,185.681,False,https://open.spotify.com/track/3RF00zOzrrWKKoU7aIBaTS,47,Over For You,spotify:album:1Q4VPZwThIxpobj0bck5g2,3RF00zOzrrWKKoU7aIBaTS,0.629,0.36,4,-8.969,1,0.025,0.423,0.000104,0.111,0.426,4,91.067
